,fluxes,kcat,MW,kcat_MW,equ
TAURtex_num3,0.0,1684509.733,117.9999,14275.518309761283,taur_e --> taur_p
TAURtex_num4,0.0,1684509.733,121.1044,13909.566729202244,taur_e --> taur_p
THRtex_num2,0.0,1684509.733,116.766,14426.371829128342,thr__L_e --> thr__L_p
THRtex_num3,0.0,1684509.733,117.9999,14275.518309761283,thr__L_e --> thr__L_p
THRtex_num4,0.0,1684509.733,121.1044,13909.566729202244,thr__L_e --> thr__L_p
THMDtex_num2,0.0,1684509.733,116.766,14426.371829128342,thymd_e --> thymd_p
THMDtex_num3,0.0,1684509.733,117.9999,14275.518309761283,thymd_e --> thymd_p
THMDtex_num4,0.0,1684509.733,121.1044,13909.566729202244,thymd_e --> thymd_p
METDtex_num2,0.0,1684509.733,116.766,14426.371829128342,met__D_e --> met__D_p
METDtex_num3,0.0,1684509.733,117.9999,14275.518309761283,met__D_e --> met__D_p
METDtex_num4,0.0,1684509.733,121.1044,13909.566729202244,met__D_e --> met__D_p
METtex_num2,0.0,1684509.733,116.766,14426.371829128342,met__L_e --> met__L_p
METtex_num3,0.0,1684509.733,117.9999,14275.518309761283,met__L_e --> met__L_p
METtex_num4,0.0,1684509.733,121.1044,13909.566729202244,met__L_e --> met__L_p
MNLtex_num2,0.0,1684509.733,41.2198,40866.51883318211,mnl_e --> mnl_p
MNLtex_num3,0.0,1684509.733,121.1044,13909.566729202244,mnl_e --> mnl_p
MNLtex_num4,0.0,1684509.733,117.9999,14275.518309761283,mnl_e --> mnl_p
NAtex_num2,0.0,1684509.733,116.766,14426.371829128342,na1_e --> na1_p
NAtex_num3,0.0,1684509.733,117.9999,14275.518309761283,na1_e --> na1_p
NAtex_num4,0.0,1684509.733,121.1044,13909.566729202244,na1_e --> na1_p
NACtex_num2,0.0,1684509.733,116.766,14426.371829128342,nac_e --> nac_p
NACtex_num3,0.0,1684509.733,117.9999,14275.518309761283,nac_e --> nac_p
NACtex_num4,0.0,1684509.733,121.1044,13909.566729202244,nac_e --> nac_p
NH4tex_num2,6.990095195022991,1684509.733,41.2198,40866.51883318211,nh4_e --> nh4_p
NH4tex_num3,0.0,1684509.733,121.1044,13909.566729202244,nh4_e --> nh4_p
NH4tex_num4,0.0,1684509.733,117.9999,14275.518309761283,nh4_e --> nh4_p
URIH_num2,0.0,22102.0,134.99200000000002,163.72822093161076,h2o_c + uri_c --> rib__D_c + ura_c
URIH_num3,0.0,22102.0,32.5608,678.7916758801995,h2o_c + uri_c --> rib__D_c + ura_c
BUTtex_num2,0.0,1684509.733,116.766,14426.371829128342,but_e --> but_p
BUTtex_num3,0.0,1684509.733,117.9999,14275.518309761283,but_e --> but_p
BUTtex_num4,0.0,1684509.733,121.1044,13909.566729202244,but_e --> but_p
CHLtex_num2,0.0,1684509.733,116.766,14426.371829128342,chol_e --> chol_p
CHLtex_num3,0.0,1684509.733,117.9999,14275.518309761283,chol_e --> chol_p
CHLtex_num4,0.0,1684509.733,121.1044,13909.566729202244,chol_e --> chol_p
CO2tex_num2,0.0,1684509.733,116.766,14426.371829128342,co2_e --> co2_p
CO2tex_num3,0.0,1684509.733,117.9999,14275.518309761283,co2_e --> co2_p
CO2tex_num4,0.0,1684509.733,121.1044,13909.566729202244,co2_e --> co2_p
CRNtex_num2,0.0,1684509.733,116.766,14426.371829128342,crn_e --> crn_p
CRNtex_num3,0.0,1684509.733,117.9999,14275.518309761283,crn_e --> crn_p
CRNtex_num4,0.0,1684509.733,121.1044,13909.566729202244,crn_e --> crn_p
DINStex_num2,0.0,1684509.733,116.766,14426.371829128342,din_e --> din_p
DINStex_num3,0.0,1684509.733,117.9999,14275.518309761283,din_e --> din_p
DINStex_num4,0.0,1684509.733,121.1044,13909.566729202244,din_e --> din_p
DMStex_num2,0.0,1684509.733,116.766,14426.371829128342,dms_e --> dms_p
DMStex_num3,0.0,1684509.733,117.9999,14275.518309761283,dms_e --> dms_p
DMStex_num4,0.0,1684509.733,121.1044,13909.566729202244,dms_e --> dms_p
CSNtex_num2,0.0,1684509.733,116.766,14426.371829128342,csn_e --> csn_p
CSNtex_num3,0.0,1684509.733,117.9999,14275.518309761283,csn_e --> csn_p
CSNtex_num4,0.0,1684509.733,121.1044,13909.566729202244,csn_e --> csn_p
CYNTtex_num2,0.0,1684509.733,121.1044,13909.566729202244,cynt_e --> cynt_p
CYNTtex_num3,0.0,1684509.733,116.766,14426.371829128342,cynt_e --> cynt_p
CYNTtex_num4,0.0,1684509.733,41.2198,40866.51883318211,cynt_e --> cynt_p
CYStex_num2,0.0,1684509.733,116.766,14426.371829128342,cys__L_e --> cys__L_p
CYStex_num3,0.0,1684509.733,117.9999,14275.518309761283,cys__L_e --> cys__L_p
CYStex_num4,0.0,1684509.733,121.1044,13909.566729202244,cys__L_e --> cys__L_p
CYTDtex_num2,0.0,1684509.733,116.766,14426.371829128342,cytd_e --> cytd_p
CYTDtex_num3,0.0,1684509.733,117.9999,14275.518309761283,cytd_e --> cytd_p
CYTDtex_num4,0.0,1684509.733,121.1044,13909.566729202244,cytd_e --> cytd_p
DCAtex_num2,0.0,1684509.733,116.766,14426.371829128342,dca_e --> dca_p
DCAtex_num3,0.0,1684509.733,117.9999,14275.518309761283,dca_e --> dca_p
DCAtex_num4,0.0,1684509.733,121.1044,13909.566729202244,dca_e --> dca_p
DGSNtex_num2,0.0,1684509.733,116.766,14426.371829128342,dgsn_e --> dgsn_p
DGSNtex_num3,0.0,1684509.733,117.9999,14275.518309761283,dgsn_e --> dgsn_p
DGSNtex_num4,0.0,1684509.733,121.1044,13909.566729202244,dgsn_e --> dgsn_p
LCTStex_num2,0.0,1684509.733,116.766,14426.371829128342,lcts_e --> lcts_p
LCTStex_num3,0.0,1684509.733,117.9999,14275.518309761283,lcts_e --> lcts_p
LCTStex_num4,0.0,1684509.733,121.1044,13909.566729202244,lcts_e --> lcts_p
LEUtex_num2,0.0,1684509.733,116.766,14426.371829128342,leu__L_e --> leu__L_p
LEUtex_num3,0.0,1684509.733,117.9999,14275.518309761283,leu__L_e --> leu__L_p
LEUtex_num4,0.0,1684509.733,121.1044,13909.566729202244,leu__L_e --> leu__L_p
LYStex_num2,0.0,1684509.733,116.766,14426.371829128342,lys__L_e --> lys__L_p
LYStex_num3,0.0,1684509.733,117.9999,14275.518309761283,lys__L_e --> lys__L_p
LYStex_num4,0.0,1684509.733,121.1044,13909.566729202244,lys__L_e --> lys__L_p
LYXtex_num2,0.0,1684509.733,116.766,14426.371829128342,lyx__L_e --> lyx__L_p
LYXtex_num3,0.0,1684509.733,117.9999,14275.518309761283,lyx__L_e --> lyx__L_p
LYXtex_num4,0.0,1684509.733,121.1044,13909.566729202244,lyx__L_e --> lyx__L_p
MANtex_num2,0.0,1684509.733,116.766,14426.371829128342,man_e --> man_p
MANtex_num3,0.0,1684509.733,117.9999,14275.518309761283,man_e --> man_p
MANtex_num4,0.0,1684509.733,121.1044,13909.566729202244,man_e --> man_p
MAN6Ptex_num2,0.0,1684509.733,121.1044,13909.566729202244,man6p_e --> man6p_p
MAN6Ptex_num3,0.0,1684509.733,116.766,14426.371829128342,man6p_e --> man6p_p
MAN6Ptex_num4,0.0,1684509.733,41.2198,40866.51883318211,man6p_e --> man6p_p
MELIBtex_num2,0.0,1684509.733,116.766,14426.371829128342,melib_e --> melib_p
MELIBtex_num3,0.0,1684509.733,117.9999,14275.518309761283,melib_e --> melib_p
MELIBtex_num4,0.0,1684509.733,121.1044,13909.566729202244,melib_e --> melib_p
DMSOtex_num2,0.0,1684509.733,116.766,14426.371829128342,dmso_e --> dmso_p
DMSOtex_num3,0.0,1684509.733,117.9999,14275.518309761283,dmso_e --> dmso_p
DMSOtex_num4,0.0,1684509.733,121.1044,13909.566729202244,dmso_e --> dmso_p
FRUtex_num2,0.0,1684509.733,116.766,14426.371829128342,fru_e --> fru_p
FRUtex_num3,0.0,1684509.733,117.9999,14275.518309761283,fru_e --> fru_p
FRUtex_num4,0.0,1684509.733,121.1044,13909.566729202244,fru_e --> fru_p
FUCtex_num2,0.0,1684509.733,116.766,14426.371829128342,fuc__L_e --> fuc__L_p
FUCtex_num3,0.0,1684509.733,117.9999,14275.518309761283,fuc__L_e --> fuc__L_p
FUCtex_num4,0.0,1684509.733,121.1044,13909.566729202244,fuc__L_e --> fuc__L_p
FUMtex_num2,0.0,1684509.733,116.766,14426.371829128342,fum_e --> fum_p
FUMtex_num3,0.0,1684509.733,117.9999,14275.518309761283,fum_e --> fum_p
FUMtex_num4,0.0,1684509.733,121.1044,13909.566729202244,fum_e --> fum_p
ACACT5r_num2,0.23033839414521073,1200988584.0,46.5305,25810781.83127196,accoa_c + dcacoa_c --> 3oddcoa_c + coa_c
FE2tex_num2,0.010395259492992664,1684509.733,41.2198,40866.51883318211,fe2_e --> fe2_p
FE2tex_num3,0.0,1684509.733,121.1044,13909.566729202244,fe2_e --> fe2_p
FE2tex_num4,0.0,1684509.733,117.9999,14275.518309761283,fe2_e --> fe2_p
NMNtex_num2,0.0,1684509.733,116.766,14426.371829128342,nmn_e --> nmn_p
NMNtex_num3,0.0,1684509.733,117.9999,14275.518309761283,nmn_e --> nmn_p
NMNtex_num4,0.0,1684509.733,121.1044,13909.566729202244,nmn_e --> nmn_p
NO2tex_num2,0.0,1684509.733,116.766,14426.371829128342,no2_e --> no2_p
NO2tex_num3,0.0,1684509.733,117.9999,14275.518309761283,no2_e --> no2_p
NO2tex_num4,0.0,1684509.733,121.1044,13909.566729202244,no2_e --> no2_p
GDPtex_num2,0.0,1684509.733,117.9999,14275.518309761283,gdp_e --> gdp_p
GDPtex_num3,0.0,1684509.733,41.2198,40866.51883318211,gdp_e --> gdp_p
GDPtex_num4,0.0,1684509.733,116.766,14426.371829128342,gdp_e --> gdp_p
TMAtex_num2,0.0,1684509.733,116.766,14426.371829128342,tma_e --> tma_p
TMAtex_num3,0.0,1684509.733,117.9999,14275.518309761283,tma_e --> tma_p
TMAtex_num4,0.0,1684509.733,121.1044,13909.566729202244,tma_e --> tma_p
TMAOtex_num2,0.0,1684509.733,116.766,14426.371829128342,tmao_e --> tmao_p
TMAOtex_num3,0.0,1684509.733,117.9999,14275.518309761283,tmao_e --> tmao_p
TMAOtex_num4,0.0,1684509.733,121.1044,13909.566729202244,tmao_e --> tmao_p
TREtex_num2,0.0,1684509.733,116.766,14426.371829128342,tre_e --> tre_p
TREtex_num3,0.0,1684509.733,117.9999,14275.518309761283,tre_e --> tre_p
TREtex_num4,0.0,1684509.733,121.1044,13909.566729202244,tre_e --> tre_p
L_LACD3_num2,0.0,608580.0,42.7282,14243.052597581924,lac__L_c + mqn8_c --> mql8_c + pyr_c
L_LACD2_num2,0.0,608580.0,42.7282,14243.052597581924,lac__L_c + q8_c --> pyr_c + q8h2_c
ACACT6r_num2,0.0,1200988584.0,81.7524,14690560.570698842,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c
TRPtex_num2,0.0,1684509.733,116.766,14426.371829128342,trp__L_e --> trp__L_p
TRPtex_num3,0.0,1684509.733,117.9999,14275.518309761283,trp__L_e --> trp__L_p
TRPtex_num4,0.0,1684509.733,121.1044,13909.566729202244,trp__L_e --> trp__L_p
TSULtex_num2,0.0,1684509.733,116.766,14426.371829128342,tsul_e --> tsul_p
TSULtex_num3,0.0,1684509.733,117.9999,14275.518309761283,tsul_e --> tsul_p
TSULtex_num4,0.0,1684509.733,121.1044,13909.566729202244,tsul_e --> tsul_p
TYRtex_num2,0.0,1684509.733,116.766,14426.371829128342,tyr__L_e --> tyr__L_p
TYRtex_num3,0.0,1684509.733,117.9999,14275.518309761283,tyr__L_e --> tyr__L_p
TYRtex_num4,0.0,1684509.733,121.1044,13909.566729202244,tyr__L_e --> tyr__L_p
URAtex_num2,0.0,1684509.733,116.766,14426.371829128342,ura_e --> ura_p
URAtex_num3,0.0,1684509.733,117.9999,14275.518309761283,ura_e --> ura_p
URAtex_num4,0.0,1684509.733,121.1044,13909.566729202244,ura_e --> ura_p
UREAtex_num2,0.0,1684509.733,116.766,14426.371829128342,urea_e --> urea_p
UREAtex_num3,0.0,1684509.733,117.9999,14275.518309761283,urea_e --> urea_p
UREAtex_num4,0.0,1684509.733,121.1044,13909.566729202244,urea_e --> urea_p
VALtex_num2,0.0,1684509.733,116.766,14426.371829128342,val__L_e --> val__L_p
VALtex_num3,0.0,1684509.733,117.9999,14275.518309761283,val__L_e --> val__L_p
VALtex_num4,0.0,1684509.733,121.1044,13909.566729202244,val__L_e --> val__L_p
XANtex_num2,0.0,1684509.733,116.766,14426.371829128342,xan_e --> xan_p
XANtex_num3,0.0,1684509.733,117.9999,14275.518309761283,xan_e --> xan_p
XANtex_num4,0.0,1684509.733,121.1044,13909.566729202244,xan_e --> xan_p
XYLtex_num2,0.0,1684509.733,116.766,14426.371829128342,xyl__D_e --> xyl__D_p
XYLtex_num3,0.0,1684509.733,117.9999,14275.518309761283,xyl__D_e --> xyl__D_p
XYLtex_num4,0.0,1684509.733,121.1044,13909.566729202244,xyl__D_e --> xyl__D_p
ABUTtex_num2,0.0,1684509.733,116.766,14426.371829128342,4abut_e --> 4abut_p
ABUTtex_num3,0.0,1684509.733,117.9999,14275.518309761283,4abut_e --> 4abut_p
ABUTtex_num4,0.0,1684509.733,121.1044,13909.566729202244,4abut_e --> 4abut_p
FORtppi_num2,0.0,,,,for_c --> for_p
BUTSO3abcpp_num2,0.0,,,,atp_c + butso3_p + h2o_c --> adp_c + butso3_c + h_c + pi_c
23CAMPtex_num2,0.0,1684509.733,116.766,14426.371829128342,23camp_e --> 23camp_p
23CAMPtex_num3,0.0,1684509.733,117.9999,14275.518309761283,23camp_e --> 23camp_p
23CAMPtex_num4,0.0,1684509.733,121.1044,13909.566729202244,23camp_e --> 23camp_p
23CCMPtex_num2,0.0,1684509.733,116.766,14426.371829128342,23ccmp_e --> 23ccmp_p
23CCMPtex_num3,0.0,1684509.733,117.9999,14275.518309761283,23ccmp_e --> 23ccmp_p
23CCMPtex_num4,0.0,1684509.733,121.1044,13909.566729202244,23ccmp_e --> 23ccmp_p
23CUMPtex_num2,0.0,1684509.733,116.766,14426.371829128342,23cump_e --> 23cump_p
23CUMPtex_num3,0.0,1684509.733,117.9999,14275.518309761283,23cump_e --> 23cump_p
23CUMPtex_num4,0.0,1684509.733,121.1044,13909.566729202244,23cump_e --> 23cump_p
23CGMPtex_num2,0.0,1684509.733,116.766,14426.371829128342,23cgmp_e --> 23cgmp_p
23CGMPtex_num3,0.0,1684509.733,117.9999,14275.518309761283,23cgmp_e --> 23cgmp_p
23CGMPtex_num4,0.0,1684509.733,121.1044,13909.566729202244,23cgmp_e --> 23cgmp_p
3AMPtex_num2,0.0,1684509.733,116.766,14426.371829128342,3amp_e --> 3amp_p
3AMPtex_num3,0.0,1684509.733,117.9999,14275.518309761283,3amp_e --> 3amp_p
3AMPtex_num4,0.0,1684509.733,121.1044,13909.566729202244,3amp_e --> 3amp_p
3CMPtex_num2,0.0,1684509.733,116.766,14426.371829128342,3cmp_e --> 3cmp_p
3CMPtex_num3,0.0,1684509.733,117.9999,14275.518309761283,3cmp_e --> 3cmp_p
3CMPtex_num4,0.0,1684509.733,121.1044,13909.566729202244,3cmp_e --> 3cmp_p
PTRCt2pp_num2,0.0,,,,h_p + ptrc_p --> h_c + ptrc_c
PTRCt2pp_num3,0.0,,,,h_p + ptrc_p --> h_c + ptrc_c
ETHSO3tex_num2,0.0,1684509.733,116.766,14426.371829128342,ethso3_e --> ethso3_p
ETHSO3tex_num3,0.0,1684509.733,117.9999,14275.518309761283,ethso3_e --> ethso3_p
ETHSO3tex_num4,0.0,1684509.733,121.1044,13909.566729202244,ethso3_e --> ethso3_p
BUTSO3tex_num2,0.0,1684509.733,116.766,14426.371829128342,butso3_e --> butso3_p
BUTSO3tex_num3,0.0,1684509.733,117.9999,14275.518309761283,butso3_e --> butso3_p
BUTSO3tex_num4,0.0,1684509.733,121.1044,13909.566729202244,butso3_e --> butso3_p
LIPOtex_num2,0.0,1684509.733,41.2198,40866.51883318211,lipoate_e --> lipoate_p
LIPOtex_num3,0.0,1684509.733,121.1044,13909.566729202244,lipoate_e --> lipoate_p
LIPOtex_num4,0.0,1684509.733,116.766,14426.371829128342,lipoate_e --> lipoate_p
GALBDtex_num2,0.0,1684509.733,121.1044,13909.566729202244,gal_bD_e --> gal_bD_p
GALBDtex_num3,0.0,1684509.733,116.766,14426.371829128342,gal_bD_e --> gal_bD_p
GALBDtex_num4,0.0,1684509.733,41.2198,40866.51883318211,gal_bD_e --> gal_bD_p
UDCPDPpp_num2,0.0,,,,h2o_p + udcpdp_p --> h_p + pi_p + udcpp_p
UDCPDPpp_num3,0.0,,,,h2o_p + udcpdp_p --> h_p + pi_p + udcpp_p
SULFACtex_num2,0.0,1684509.733,41.2198,40866.51883318211,sulfac_e --> sulfac_p
SULFACtex_num3,0.0,1684509.733,121.1044,13909.566729202244,sulfac_e --> sulfac_p
SULFACtex_num4,0.0,1684509.733,117.9999,14275.518309761283,sulfac_e --> sulfac_p
NOtex_num2,0.0,1684509.733,116.766,14426.371829128342,no_e --> no_p
NOtex_num3,0.0,1684509.733,117.9999,14275.518309761283,no_e --> no_p
NOtex_num4,0.0,1684509.733,121.1044,13909.566729202244,no_e --> no_p
N2Otex_num2,0.0,1684509.733,116.766,14426.371829128342,n2o_e --> n2o_p
N2Otex_num3,0.0,1684509.733,117.9999,14275.518309761283,n2o_e --> n2o_p
N2Otex_num4,0.0,1684509.733,121.1044,13909.566729202244,n2o_e --> n2o_p
PEAMNtex_num2,0.0,1684509.733,116.766,14426.371829128342,peamn_e --> peamn_p
PEAMNtex_num3,0.0,1684509.733,117.9999,14275.518309761283,peamn_e --> peamn_p
PEAMNtex_num4,0.0,1684509.733,121.1044,13909.566729202244,peamn_e --> peamn_p
PACALDtex_num2,0.0,1684509.733,116.766,14426.371829128342,pacald_e --> pacald_p
PACALDtex_num3,0.0,1684509.733,117.9999,14275.518309761283,pacald_e --> pacald_p
PACALDtex_num4,0.0,1684509.733,121.1044,13909.566729202244,pacald_e --> pacald_p
CYANtex_num2,0.0,1684509.733,116.766,14426.371829128342,cyan_e --> cyan_p
CYANtex_num3,0.0,1684509.733,117.9999,14275.518309761283,cyan_e --> cyan_p
CYANtex_num4,0.0,1684509.733,121.1044,13909.566729202244,cyan_e --> cyan_p
SO3tex_num2,0.0,1684509.733,116.766,14426.371829128342,so3_e --> so3_p
SO3tex_num3,0.0,1684509.733,117.9999,14275.518309761283,so3_e --> so3_p
SO3tex_num4,0.0,1684509.733,121.1044,13909.566729202244,so3_e --> so3_p
TCYNTtex_num2,0.0,1684509.733,116.766,14426.371829128342,tcynt_e --> tcynt_p
TCYNTtex_num3,0.0,1684509.733,117.9999,14275.518309761283,tcynt_e --> tcynt_p
TCYNTtex_num4,0.0,1684509.733,121.1044,13909.566729202244,tcynt_e --> tcynt_p
METSOX1tex_num2,0.0,1684509.733,116.766,14426.371829128342,metsox_S__L_e --> metsox_S__L_p
METSOX1tex_num3,0.0,1684509.733,117.9999,14275.518309761283,metsox_S__L_e --> metsox_S__L_p
METSOX1tex_num4,0.0,1684509.733,121.1044,13909.566729202244,metsox_S__L_e --> metsox_S__L_p
METSOX2tex_num2,0.0,1684509.733,116.766,14426.371829128342,metsox_R__L_e --> metsox_R__L_p
METSOX2tex_num3,0.0,1684509.733,117.9999,14275.518309761283,metsox_R__L_e --> metsox_R__L_p
METSOX2tex_num4,0.0,1684509.733,121.1044,13909.566729202244,metsox_R__L_e --> metsox_R__L_p
3UMPtex_num2,0.0,1684509.733,116.766,14426.371829128342,3ump_e --> 3ump_p
3UMPtex_num3,0.0,1684509.733,117.9999,14275.518309761283,3ump_e --> 3ump_p
3UMPtex_num4,0.0,1684509.733,121.1044,13909.566729202244,3ump_e --> 3ump_p
3GMPtex_num2,0.0,1684509.733,116.766,14426.371829128342,3gmp_e --> 3gmp_p
3GMPtex_num3,0.0,1684509.733,117.9999,14275.518309761283,3gmp_e --> 3gmp_p
3GMPtex_num4,0.0,1684509.733,121.1044,13909.566729202244,3gmp_e --> 3gmp_p
METSOXR1_num2,0.0,313919.8154,38.8698,8076.188079177151,metsox_S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c
METSOXR1_num3,0.0,313919.8154,35.1216,8938.084124869027,metsox_S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c
METSOXR1_num4,0.0,313919.8154,97.6573,3214.504347345257,metsox_S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c
METSOXR2_num2,0.0,313919.8154,31.006,10124.486080113527,metsox_R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c
METSOXR2_num3,0.0,313919.8154,27.2578,11516.696703328955,metsox_R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c
METSOXR2_num4,0.0,313919.8154,51.7988,6060.368491161958,metsox_R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c
AMPTASECG_num2,0.0,463205.4545,98.9189,4682.678987534233,cgly_c + h2o_c --> cys__L_c + gly_c
AMPTASECG_num3,0.0,463205.4545,329.2789,1406.7268036306,cgly_c + h2o_c --> cys__L_c + gly_c
AMPTASECG_num4,0.0,463205.4545,105.8308,4376.849220642762,cgly_c + h2o_c --> cys__L_c + gly_c
DOPAtex_num2,0.0,1684509.733,116.766,14426.371829128342,dopa_e --> dopa_p
DOPAtex_num3,0.0,1684509.733,117.9999,14275.518309761283,dopa_e --> dopa_p
DOPAtex_num4,0.0,1684509.733,121.1044,13909.566729202244,dopa_e --> dopa_p
4HOXPACDtex_num2,0.0,1684509.733,116.766,14426.371829128342,4hoxpacd_e --> 4hoxpacd_p
4HOXPACDtex_num3,0.0,1684509.733,117.9999,14275.518309761283,4hoxpacd_e --> 4hoxpacd_p
4HOXPACDtex_num4,0.0,1684509.733,121.1044,13909.566729202244,4hoxpacd_e --> 4hoxpacd_p
ETHAtex_num2,0.0,1684509.733,116.766,14426.371829128342,etha_e --> etha_p
ETHAtex_num3,0.0,1684509.733,117.9999,14275.518309761283,etha_e --> etha_p
ETHAtex_num4,0.0,1684509.733,121.1044,13909.566729202244,etha_e --> etha_p
G3PStex_num2,0.0,1684509.733,116.766,14426.371829128342,g3ps_e --> g3ps_p
G3PStex_num3,0.0,1684509.733,117.9999,14275.518309761283,g3ps_e --> g3ps_p
G3PStex_num4,0.0,1684509.733,121.1044,13909.566729202244,g3ps_e --> g3ps_p
FLVR_num2,0.0,91896.13566,786.1512,116.89371670487814,h_c + nadph_c + ribflv_c --> nadp_c + rbflvrd_c
AGM4PApp_num2,0.0,,,,anhgm4p_p + h2o_p --> LalaDgluMdapDala_p + anhgm_p
AGM4PApp_num3,0.0,,,,anhgm4p_p + h2o_p --> LalaDgluMdapDala_p + anhgm_p
AGM4PApp_num4,0.0,,,,anhgm4p_p + h2o_p --> LalaDgluMdapDala_p + anhgm_p
RNDR3b_num2,0.0,,,,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c
RNDR3b_num3,0.0,,,,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c
RNDR3b_num4,0.0,,,,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c
RNDR4b_num2,0.0,,,,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c
RNDR4b_num3,0.0,,,,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c
RNDR4b_num4,0.0,,,,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c
ACGAL1Ptex_num2,0.0,1684509.733,116.766,14426.371829128342,acgal1p_e --> acgal1p_p
ACGAL1Ptex_num3,0.0,1684509.733,117.9999,14275.518309761283,acgal1p_e --> acgal1p_p
ACGAL1Ptex_num4,0.0,1684509.733,121.1044,13909.566729202244,acgal1p_e --> acgal1p_p
ACGALtex_num2,0.0,1684509.733,116.766,14426.371829128342,acgal_e --> acgal_p
ACGALtex_num3,0.0,1684509.733,117.9999,14275.518309761283,acgal_e --> acgal_p
ACGALtex_num4,0.0,1684509.733,121.1044,13909.566729202244,acgal_e --> acgal_p
GLCUR1Ptex_num2,0.0,1684509.733,116.766,14426.371829128342,glcur1p_e --> glcur1p_p
GLCUR1Ptex_num3,0.0,1684509.733,117.9999,14275.518309761283,glcur1p_e --> glcur1p_p
GLCUR1Ptex_num4,0.0,1684509.733,121.1044,13909.566729202244,glcur1p_e --> glcur1p_p
UDPGLCURtex_num2,0.0,1684509.733,116.766,14426.371829128342,udpglcur_e --> udpglcur_p
UDPGLCURtex_num3,0.0,1684509.733,117.9999,14275.518309761283,udpglcur_e --> udpglcur_p
UDPGLCURtex_num4,0.0,1684509.733,121.1044,13909.566729202244,udpglcur_e --> udpglcur_p
FEROpp_num2,0.0,8621.217392,443.88,19.422405587095614,4.0 fe2_p + 4.0 h_p + o2_p --> 4.0 fe3_p + 2.0 h2o_p
ISETACabcpp_num2,0.0,,,,atp_c + h2o_c + isetac_p --> adp_c + h_c + isetac_c + pi_c
ISETACtex_num2,0.0,1684509.733,116.766,14426.371829128342,isetac_e --> isetac_p
ISETACtex_num3,0.0,1684509.733,117.9999,14275.518309761283,isetac_e --> isetac_p
ISETACtex_num4,0.0,1684509.733,121.1044,13909.566729202244,isetac_e --> isetac_p
UDPGtex_num2,0.0,1684509.733,116.766,14426.371829128342,udpg_e --> udpg_p
UDPGtex_num3,0.0,1684509.733,117.9999,14275.518309761283,udpg_e --> udpg_p
UDPGtex_num4,0.0,1684509.733,121.1044,13909.566729202244,udpg_e --> udpg_p
UDPGALtex_num2,0.0,1684509.733,117.9999,14275.518309761283,udpgal_e --> udpgal_p
UDPGALtex_num3,0.0,1684509.733,41.2198,40866.51883318211,udpgal_e --> udpgal_p
UDPGALtex_num4,0.0,1684509.733,116.766,14426.371829128342,udpgal_e --> udpgal_p
ACGAM1Ptex_num2,0.0,1684509.733,116.766,14426.371829128342,acgam1p_e --> acgam1p_p
ACGAM1Ptex_num3,0.0,1684509.733,117.9999,14275.518309761283,acgam1p_e --> acgam1p_p
ACGAM1Ptex_num4,0.0,1684509.733,121.1044,13909.566729202244,acgam1p_e --> acgam1p_p
UACGAMtex_num2,0.0,1684509.733,116.766,14426.371829128342,uacgam_e --> uacgam_p
UACGAMtex_num3,0.0,1684509.733,117.9999,14275.518309761283,uacgam_e --> uacgam_p
UACGAMtex_num4,0.0,1684509.733,121.1044,13909.566729202244,uacgam_e --> uacgam_p
UDPACGALtex_num2,0.0,1684509.733,116.766,14426.371829128342,udpacgal_e --> udpacgal_p
UDPACGALtex_num3,0.0,1684509.733,117.9999,14275.518309761283,udpacgal_e --> udpacgal_p
UDPACGALtex_num4,0.0,1684509.733,121.1044,13909.566729202244,udpacgal_e --> udpacgal_p
MSO3tex_num2,0.0,1684509.733,116.766,14426.371829128342,mso3_e --> mso3_p
MSO3tex_num3,0.0,1684509.733,117.9999,14275.518309761283,mso3_e --> mso3_p
MSO3tex_num4,0.0,1684509.733,121.1044,13909.566729202244,mso3_e --> mso3_p
3PEPTabcpp_num2,0.0,,,,LalaDgluMdap_p + atp_c + h2o_c --> LalaDgluMdap_c + adp_c + h_c + pi_c
3PEPTabcpp_num3,0.0,,,,LalaDgluMdap_p + atp_c + h2o_c --> LalaDgluMdap_c + adp_c + h_c + pi_c
4PEPTabcpp_num2,0.0,,,,LalaDgluMdapDala_p + atp_c + h2o_c --> LalaDgluMdapDala_c + adp_c + h_c + pi_c
PTHRpp_num2,0.0,,,,h2o_p + thrp_p --> pi_p + thr__L_p
CD2t3pp_num2,0.0,,,,cd2_c + h_p --> cd2_p + h_c
R5PPpp_num2,0.0,,,,h2o_p + r5p_p --> pi_p + rib__D_p
