,fluxes,reduced_costs,equ
12DGR160tipp,0.0,-2.0,12dgr160_p --> 12dgr160_c
12DGR180tipp,0.0,-2.0,12dgr180_p --> 12dgr180_c
PGPP120pp,0.0,-17.839530501945774,h2o_p + pgp120_p --> pg120_p + pi_p
PGPP181pp,0.0,-67.80136389458858,h2o_p + pgp181_p --> pg181_p + pi_p
CLPNH120pp,0.0,-2.0,clpn120_p + h2o_p --> h_p + pa120_p + pg120_p
CLPNH140pp,0.0,140.2305641678604,clpn140_p + h2o_p --> h_p + pa140_p + pg140_p
EX_12ppd__R_e,-0.0,-2.0,12ppd__R_e --> 
PGSA181,0.0,-70.29314122699543,cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c
PGPP140,0.0,-65.06627227191166,h2o_c + pgp140_c --> pg140_c + pi_c
PGPP141,0.0,-69.2784724283083,h2o_c + pgp141_c --> pg141_c + pi_c
MDDCP5pp,0.0,-10.870858161870274,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MLTGY3pp,0.0,-29.116651442438524,murein3p3p_p --> 2.0 anhgm3p_p
G3PAT180,0.0,1123.5589445757628,glyc3p_c + ocdcaACP_c --> 1odecg3p_c + ACP_c
AGPAT140,0.0,-82.35788575168453,1tdecg3p_c + myrsACP_c --> ACP_c + pa140_c
PGSA160,0.0,1062.2592768766447,cdpdhdecg_c + glyc3p_c --> cmp_c + h_c + pgp160_c
MLDCP2Bpp,0.0,8.129399739598686,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
3OAS140,0.03261937965000783,-182.42243833277644,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c
3OAR140,0.03261937965000783,-705.9395304386308,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c
3OAR160,0.0,774.3107587638891,3opalmACP_c + h_c + nadph_c --> 3hpalmACP_c + nadp_c
PGSA161,0.0,-30.42572967972046,cdpdhdec9eg_c + glyc3p_c --> cmp_c + h_c + pgp161_c
3HAD181,0.0,-74.98804806538948,3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c
PGPP160,0.0,-67.79499944863892,h2o_c + pgp160_c --> pg160_c + pi_c
PGPP180,0.0,-38.00914327554801,h2o_c + pgp180_c --> pg180_c + pi_c
PGPP161,0.0,750.1867684632844,h2o_c + pgp161_c --> pg161_c + pi_c
PGPP181,0.0,1009.3504760009656,h2o_c + pgp181_c --> pg181_c + pi_c
CDAPPA180,0.0,-16.51889699833191,cdpdodecg_c + h2o_c --> cmp_c + 2.0 h_c + pa180_c
NTP12,0.0,-121.12552365141983,h2o_c + xtp_c --> h_c + pi_c + xdp_c
PE141abcpp,0.0,-2.0000000000027285,atp_c + h2o_c + pe141_c --> adp_c + h_c + pe141_p + pi_c
PE160abcpp,0.02674718715287828,-2.000000000001819,atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c
PE161abcpp,0.0315254165937974,-2.0,atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c
PSD141,0.0,-45.79123388974676,h_c + ps141_c --> co2_c + pe141_c
PG140abcpp,0.0,-1.9999999999990905,atp_c + h2o_c + pg140_c --> adp_c + h_c + pg140_p + pi_c
PG141abcpp,0.0,1070.003514937568,atp_c + h2o_c + pg141_c --> adp_c + h_c + pg141_p + pi_c
PG180abcpp,0.0,562.593324506096,atp_c + h2o_c + pg180_c --> adp_c + h_c + pg180_p + pi_c
PG181abcpp,0.0,-2.0,atp_c + h2o_c + pg181_c --> adp_c + h_c + pg181_p + pi_c
PGP141abcpp,0.0,-2.0,atp_c + h2o_c + pgp141_c --> adp_c + h_c + pgp141_p + pi_c
PGP160abcpp,0.0,-2.0,atp_c + h2o_c + pgp160_c --> adp_c + h_c + pgp160_p + pi_c
PGP180abcpp,0.0,-2.0,atp_c + h2o_c + pgp180_c --> adp_c + h_c + pgp180_p + pi_c
PAPA181pp,0.0,-102.55082666231101,h2o_p + pa181_p --> 12dgr181_p + pi_p
PA140abcpp,0.0,383.0259433678684,atp_c + h2o_c + pa140_c --> adp_c + h_c + pa140_p + pi_c
12DGR120tipp,0.0,-2.0,12dgr120_p --> 12dgr120_c
MDDCP4pp,0.0,-116.56299649144967,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
CLPNS140pp,0.0,-144.18534285364876,2.0 pg140_p --> clpn140_p + glyc_p
CLPNS141pp,0.0,-49.5260174684463,2.0 pg141_p --> clpn141_p + glyc_p
PG120abcpp,0.0,50.95650838819711,atp_c + h2o_c + pg120_c --> adp_c + h_c + pg120_p + pi_c
PE140abcpp,0.0,-2.000000000001819,atp_c + h2o_c + pe140_c --> adp_c + h_c + pe140_p + pi_c
CFAS160E,0.0,-55.83699533541221,2.0 amet_c + pe161_c --> 2.0 ahcys_c + cpe160_c + 2.0 h_c
CFAS180E,0.0,-3.7551385641563684,2.0 amet_c + pe181_c --> 2.0 ahcys_c + cpe180_c + 2.0 h_c
CFAS180G,0.0,-28.25488815526478,2.0 amet_c + pg181_c --> 2.0 ahcys_c + cpg180_c + 2.0 h_c
PAPA160,0.0,-59.7568455488381,h2o_c + pa160_c --> 12dgr160_c + pi_c
PAPA180,0.0,-63.62931472291257,h2o_c + pa180_c --> 12dgr180_c + pi_c
PAPA181,0.0,-50.036454279534155,h2o_c + pa181_c --> 12dgr181_c + pi_c
PETNT161pp,0.0,269.7894996066284,lipa_p + pe161_p --> 12dgr161_p + enlipa_p
PSSA160,0.02674718715287828,-33.50723099742572,cdpdhdecg_c + ser__L_c --> cmp_c + h_c + ps160_c
PSSA181,0.0,-94.94616462124941,cdpdodec11eg_c + ser__L_c --> cmp_c + h_c + ps181_c
DAGK140,0.0,385.3360925349757,12dgr140_c + atp_c --> adp_c + h_c + pa140_c
DAGK160,0.0,444.18545103878625,12dgr160_c + atp_c --> adp_c + h_c + pa160_c
DAGK141,0.0,-139.66396667366644,12dgr141_c + atp_c --> adp_c + h_c + pa141_c
DAGK161,0.0,368.749179784003,12dgr161_c + atp_c --> adp_c + h_c + pa161_c
AGPAT181,0.0,1122.9404734175498,1odec11eg3p_c + octeACP_c --> ACP_c + pa181_c
MDDEP3pp,0.0,263.8022905066456,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP4pp,0.0,-27.750350003152562,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MLTGY1pp,0.0,569.2542158045204,murein4p4p_p --> 2.0 anhgm4p_p
CGLYtex,0.0,-2.0,cgly_e --> cgly_p
3HAD40,0.0,-91.73679125693889,3haACP_c --> but2eACP_c + h2o_c
PLIPA1E141pp,0.0,-231.80326620790584,h2o_p + pe141_p --> 2agpe141_p + h_p + ttdcea_p
3OAS60,0.0,-195.246261496447,butACP_c + h_c + malACP_c --> 3ohexACP_c + ACP_c + co2_c
3OAS160,0.0,-297.2875948482314,h_c + malACP_c + myrsACP_c --> 3opalmACP_c + ACP_c + co2_c
3OAR60,0.0,633.9057668596624,3ohexACP_c + h_c + nadph_c --> 3hhexACP_c + nadp_c
3OAR80,0.0,-356.2392573422767,3ooctACP_c + h_c + nadph_c --> 3hoctACP_c + nadp_c
MLDCP3App,0.0,-98.65012993087112,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p
MLDCP1Bpp,0.0,555.7602081700505,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p
2AGPE181tipp,0.0,363.85010805608545,2agpe181_p --> 2agpe181_c
2AGPA140tipp,0.0,-2.0,2tdecg3p_p --> 2tdecg3p_c
2AGPA160tipp,0.0,-2.0,2hdecg3p_p --> 2hdecg3p_c
2AGPA180tipp,0.0,-2.0,2odecg3p_p --> 2odecg3p_c
2AGPA141tipp,0.0,-2.0,2tdec7eg3p_p --> 2tdec7eg3p_c
EX_urate_e,0.0,331.8971176029812,urate_e --> 
PLIPA1G160pp,0.0,-94.06803655521583,h2o_p + pg160_p --> 2agpg160_p + h_p + hdca_p
PLIPA1G141pp,0.0,-231.8029006004981,h2o_p + pg141_p --> 2agpg141_p + h_p + ttdcea_p
LPLIPAL2E160,0.0,621.882421580983,2agpe160_c + h2o_c --> g3pe_c + h_c + hdca_c
LPLIPAL2G140,0.0,-78.99702657897569,2agpg140_c + h2o_c --> g3pg_c + h_c + ttdca_c
LPLIPAL2G160,0.0,721.9313333323353,2agpg160_c + h2o_c --> g3pg_c + h_c + hdca_c
2AGPE140tipp,0.0,323.09600318237517,2agpe140_p --> 2agpe140_c
2AGPE160tipp,0.0,-2.0,2agpe160_p --> 2agpe160_c
2AGPE180tipp,0.0,-2.0,2agpe180_p --> 2agpe180_c
2AGPE141tipp,0.0,-2.0,2agpe141_p --> 2agpe141_c
2AGPE161tipp,0.0,-2.0,2agpe161_p --> 2agpe161_c
2AGPA161tipp,0.0,-2.0,2hdec9eg3p_p --> 2hdec9eg3p_c
2AGPA181tipp,0.0,898.6823110849482,2odec11eg3p_p --> 2odec11eg3p_c
2AGPG120tipp,0.0,625.4535325151155,2agpg120_p --> 2agpg120_c
LPLIPAL2G120,0.0,-136.51860042486302,2agpg120_c + h2o_c --> ddca_c + g3pg_c + h_c
PA141abcpp,0.0,816.9699989170649,atp_c + h2o_c + pa141_c --> adp_c + h_c + pa141_p + pi_c
PA161abcpp,0.0,263.57529027252167,atp_c + h2o_c + pa161_c --> adp_c + h_c + pa161_p + pi_c
PA180abcpp,0.0,234.270916606235,atp_c + h2o_c + pa180_c --> adp_c + h_c + pa180_p + pi_c
PGPP161pp,0.0,1045.6951557934644,h2o_p + pgp161_p --> pg161_p + pi_p
PE120abcpp,0.0,-2.0,atp_c + h2o_c + pe120_c --> adp_c + h_c + pe120_p + pi_c
PE180abcpp,0.0,-2.0,atp_c + h2o_c + pe180_c --> adp_c + h_c + pe180_p + pi_c
PAPA140,0.0,-30.331996561655615,h2o_c + pa140_c --> 12dgr140_c + pi_c
PAPA141,0.0,566.0626889063338,h2o_c + pa141_c --> 12dgr141_c + pi_c
PAPA161,0.0,-54.63109821641228,h2o_c + pa161_c --> 12dgr161_c + pi_c
GTHOXtex,0.0,-2.0,gthox_e --> gthox_p
DSBAO1,0.0,-68.76038503018208,dsbard_p + q8_c --> dsbaox_p + q8h2_c
DSBAO2,0.0,28.781171083977313,dsbard_p + mqn8_c --> dsbaox_p + mql8_c
DSBDR,0.0,-65.75131211330631,dsbdox_c + trdrd_c --> dsbdrd_c + trdox_c
TDSR1,0.0,-2.0,dsbcox_p + dsbdrd_c --> dsbcrd_p + dsbdox_c
CGLYabcpp,0.0,-2.0000000000002274,atp_c + cgly_p + h2o_c --> adp_c + cgly_c + h_c + pi_c
PLIPA2A120pp,0.0,-231.33251937156228,h2o_p + pa120_p --> 1ddecg3p_p + ddca_p + h_p
PLIPA2A160pp,0.0,-146.31056809250367,h2o_p + pa160_p --> 1hdecg3p_p + h_p + hdca_p
CLPNH180pp,0.0,-2.0,clpn180_p + h2o_p --> h_p + pa180_p + pg180_p
LPLIPAL2E120,0.0,-137.04889362164158,2agpe120_c + h2o_c --> ddca_c + g3pe_c + h_c
EAR100x,0.0,3314.3290939513013,h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c
EAR120x,0.0,-226.8278229102616,h_c + nadh_c + tddec2eACP_c --> ddcaACP_c + nad_c
EAR160x,0.0,-198.3592586450515,h_c + nadh_c + tpalm2eACP_c --> nad_c + palmACP_c
EAR140y,0.0,4027.3262511001326,h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c
3OAS121,0.0,-297.2870058331273,cdec3eACP_c + h_c + malACP_c --> 3ocddec5eACP_c + ACP_c + co2_c
3OAS80,0.0,-297.2873257889137,h_c + hexACP_c + malACP_c --> 3ooctACP_c + ACP_c + co2_c
3OAS100,0.0,-297.28694582363414,h_c + malACP_c + ocACP_c --> 3odecACP_c + ACP_c + co2_c
3OAS120,0.0,566.2580607430588,dcaACP_c + h_c + malACP_c --> 3oddecACP_c + ACP_c + co2_c
3OAR40,0.0,705.2647398118349,actACP_c + h_c + nadph_c --> 3haACP_c + nadp_c
3OAR100,0.0,664.8473956899454,3odecACP_c + h_c + nadph_c --> 3hdecACP_c + nadp_c
3HAD60,0.0,-36.53809987138038,3hhexACP_c --> h2o_c + thex2eACP_c
3HAD100,0.0,-133.44571275089675,3hdecACP_c --> h2o_c + tdec2eACP_c
3HAD140,0.0,-128.1687653285826,3hmrsACP_c --> h2o_c + tmrs2eACP_c
3HAD160,0.0,-133.44545564163002,3hpalmACP_c --> h2o_c + tpalm2eACP_c
AGPAT180,0.0,-97.11628602879046,1odecg3p_c + ocdcaACP_c --> ACP_c + pa180_c
AGPAT141,0.0,-49.4268956385049,1tdec7eg3p_c + tdeACP_c --> ACP_c + pa141_c
AGPAT161,0.0315254165937974,-3.5357685143171693,1hdec9eg3p_c + hdeACP_c --> ACP_c + pa161_c
DASYN120,0.0,665.0945016170089,ctp_c + h_c + pa120_c --> cdpdddecg_c + ppi_c
EAR40x,0.0,-83.29034583275279,but2eACP_c + h_c + nadh_c --> butACP_c + nad_c
EAR60y,0.0,-253.13212092218964,h_c + nadph_c + thex2eACP_c --> hexACP_c + nadp_c
MLDEP1pp,0.0,-47.503607898523114,h2o_p + murein3px3p_p --> murein3p3p_p
MLDEP2pp,0.0,44.470868241753834,h2o_p + murein5px3p_p --> murein5p3p_p
MLTGY2pp,0.0,-11.925665332533754,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY4pp,0.0,-51.05076820732211,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
EAR60x,0.0,-49.61831383854582,h_c + nadh_c + thex2eACP_c --> hexACP_c + nad_c
EAR80x,0.0,-246.195070593094,h_c + nadh_c + toct2eACP_c --> nad_c + ocACP_c
PE181abcpp,0.0,-2.0,atp_c + h2o_c + pe181_c --> adp_c + h_c + pe181_p + pi_c
12DGR161tipp,0.0,-2.0,12dgr161_p --> 12dgr161_c
12DGR181tipp,0.0,-2.0,12dgr181_p --> 12dgr181_c
NTP11,0.0,-119.0445751000716,ditp_c + h2o_c --> didp_c + h_c + pi_c
3OAS180,0.0,-165.24061017614804,h_c + malACP_c + palmACP_c --> 3ooctdACP_c + ACP_c + co2_c
3HAD180,0.0,3133.582638771728,3hoctaACP_c --> h2o_c + toctd2eACP_c
CDAPPA120,0.0,-30.737727901838298,cdpdddecg_c + h2o_c --> cmp_c + 2.0 h_c + pa120_c
PSSA120,0.0,-80.02076777820366,cdpdddecg_c + ser__L_c --> cmp_c + h_c + ps120_c
PSD120,0.0,-31.957093130888097,h_c + ps120_c --> co2_c + pe120_c
PAPA120,0.0,-27.407695212751605,h2o_c + pa120_c --> 12dgr120_c + pi_c
EX_cpgn_un_e,-0.0,-2.0,cpgn_un_e --> 
MDDEP1pp,0.0,86.27584791297045,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP2pp,0.0,487.7517182946365,h2o_p + murein3px4p_p --> murein4p3p_p
PSD181,0.0,-66.07944756593406,h_c + ps181_c --> co2_c + pe181_c
DAGK180,0.0,453.6643098870454,12dgr180_c + atp_c --> adp_c + h_c + pa180_c
DAGK181,0.0,384.31681504315634,12dgr181_c + atp_c --> adp_c + h_c + pa181_c
PLIPA2E120pp,0.0,-205.7237426048323,h2o_p + pe120_p --> 1agpe120_p + ddca_p + h_p
PLIPA2G141pp,0.0,-231.8029904455202,h2o_p + pg141_p --> 1agpg141_p + h_p + ttdcea_p
PLIPA2G161pp,0.0,-182.20197370747792,h2o_p + pg161_p --> 1agpg161_p + h_p + hdcea_p
LPLIPAL1A120pp,0.0,671.9143100795625,1ddecg3p_p + h2o_p --> ddca_p + glyc3p_p + h_p
LPLIPAL1A140pp,0.0,-144.17501383539457,1tdecg3p_p + h2o_p --> glyc3p_p + h_p + ttdca_p
LPLIPAL1A181pp,0.0,-195.2467514253899,1odec11eg3p_p + h2o_p --> glyc3p_p + h_p + ocdcea_p
LPLIPAL1E120pp,0.0,-170.68467531435,1agpe120_p + h2o_p --> ddca_p + g3pe_p + h_p
3OAR180,0.0,914.5573096103349,3ooctdACP_c + h_c + nadph_c --> 3hoctaACP_c + nadp_c
G3PAT120,0.0,938.8185614482666,ddcaACP_c + glyc3p_c --> 1ddecg3p_c + ACP_c
PGSA120,0.0,784.581440063513,cdpdddecg_c + glyc3p_c --> cmp_c + h_c + pgp120_c
TDSR2,0.0,72.05889816196805,dsbdrd_c + dsbgox_p --> dsbdox_c + dsbgrd_p
GTHRDtex,0.0,-2.0,gthrd_e --> gthrd_p
GTHRDabc2pp,0.0,-2.0,atp_c + gthrd_c + h2o_c --> adp_c + gthrd_p + h_c + pi_c
OMMBLHX3,0.0,-2.0000000001164153,2ommbl_c + 2.0 atp_c + 3.0 h2o_c + nad_c --> 2omhmbl_c + 2.0 adp_c + 3.0 h_c + nadh_c + 2.0 pi_c
NADHPO,0.0,1376.9794345327546,h2o2_c + h_c + nadh_c --> 2.0 h2o_c + nad_c
ACOAD7f,0.0,31.50539317571272,fad_c + pmtcoa_c --> fadh2_c + hdd2coa_c
ACOAD8f,0.0,-39.75536639947677,fad_c + stcoa_c --> fadh2_c + od2coa_c
ACOAD5f,0.0,19.378792474753432,ddcacoa_c + fad_c --> dd2coa_c + fadh2_c
ACOAD3f,0.0,14.155611328236478,fad_c + occoa_c --> fadh2_c + oc2coa_c
ACOAD2f,0.0,13.231733030568984,fad_c + hxcoa_c --> fadh2_c + hx2coa_c
ACOAD4f,0.0,21.960499810906963,dcacoa_c + fad_c --> dc2coa_c + fadh2_c
ACOAD6f,0.0,21.52510788749939,fad_c + tdcoa_c --> fadh2_c + td2coa_c
NADH16pp,17.522566882055056,-26.86994231119752,4.0 h_c + nadh_c + q8_c --> 3.0 h_p + nad_c + q8h2_c
NADH18pp,0.0,1381.303243369935,2dmmq8_c + 4.0 h_c + nadh_c --> 2dmmql8_c + 3.0 h_p + nad_c
EX_tartr__D_e,0.0,215.7149718114401,tartr__D_e --> 
GLYBt2pp,0.0,93.84296103919314,glyb_p + h_p --> glyb_c + h_c
DSERt2pp,0.0,-2.0,h_p + ser__D_p --> h_c + ser__D_c
ALAt4pp,0.0,-2.0,ala__L_p + na1_p --> ala__L_c + na1_c
LYSt3pp,0.0,-2.0,h_p + lys__L_c --> h_c + lys__L_p
EX_tungs_e,0.0,2.0,tungs_e --> 
CTBTCAL2,0.0,162.7925347552112,atp_c + coa_c + ctbt_c --> adp_c + ctbtcoa_c + pi_c
BGLA1,0.0,-47.79369876699212,6pgg_c + h2o_c --> g6p_c + glc__D_c
EX_crn__D_e,-0.0,-2.0,crn__D_e --> 
GDPMNP,0.0,258.44773124433357,gdpmann_c + h2o_c --> gmp_c + 2.0 h_c + man1p_c
OPHHX3,9.346887415130536e-05,-1.999999999985448,2oph_c + 2.0 atp_c + 3.0 h2o_c + nad_c --> 2ohph_c + 2.0 adp_c + 3.0 h_c + nadh_c + 2.0 pi_c
AMMQLT8,0.0,-37.602772264610394,2dmmql8_c + amet_c --> ahcys_c + h_c + mql8_c
FA120ACPHi,0.0,748.2046304063929,ddcaACP_c + h2o_c --> ACP_c + ddca_c + h_c
FA80ACPHi,0.0,1103.7090415548575,h2o_c + ocACP_c --> ACP_c + h_c + octa_c
FA140ACPHi,0.0,855.7626644287673,h2o_c + myrsACP_c --> ACP_c + h_c + ttdca_c
FA100ACPHi,0.0,-79.81492553461794,dcaACP_c + h2o_c --> ACP_c + dca_c + h_c
CRNDCAL2,0.0,-95.33518828166416,atp_c + coa_c + crn__D_c --> adp_c + crnDcoa_c + pi_c
CRNCAL2,0.0,-90.24546781635962,atp_c + coa_c + crn_c --> adp_c + crncoa_c + pi_c
CHLt2pp,0.0,-2.0,chol_p + h_p --> chol_c + h_c
GLYt4pp,0.0,39.92148051959657,gly_p + na1_p --> gly_c + na1_c
FRULYSE,0.0,1002.9883324401875,psclys_c --> frulys_c
FRULYSt2pp,0.0,-2.0,frulys_p + h_p --> frulys_c + h_c
EX_psclys_e,0.0,2695.2283678935682,psclys_e --> 
TUNGStex,0.0,2.0,tungs_e --> tungs_p
COBALT2tpp,1.0478573335348937e-05,-2.0,cobalt2_p --> cobalt2_c
OXCDC,0.0,-693.7511468317825,h_c + oxalcoa_c --> co2_c + forcoa_c
LPLIPAL2A140,0.0,791.7241171694423,2tdecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ttdca_c
LPLIPAL2A160,0.0,1252.6304991348838,2hdecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + hdca_c
LPLIPAL2A161,0.0,-51.43578461510242,2hdec9eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + hdcea_c
LPLIPAL2A180,0.0,699.5831011498599,2odecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ocdca_c
LPLIPAL2A181,0.0,-97.935488539973,2odec11eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ocdcea_c
DM_aacald_c,-0.0,-2.0,aacald_c --> 
UM3PL,0.0,-172.57695544847184,LalaDgluMdap_c + atp_c + uamr_c --> adp_c + h_c + pi_c + ugmd_c
UM4PL,0.0,-16.514523740084144,LalaDgluMdapDala_c + atp_c + uamr_c --> adp_c + h_c + pi_c + um4p_c
2MAHMP,0.0,4348.585778963996,2mahmp_c + h2o_c --> 4ampm_c + h_c + pi_c
ZN2tpp,0.0001429277402941595,-2.0,zn2_p --> zn2_c
NI2tpp,0.00013538316749270825,-2.0,ni2_p --> ni2_c
COBALT2t3pp,0.0,47.92148051959657,cobalt2_c + h_p --> cobalt2_p + h_c
23DAPPAt2pp,0.0,-2.0,23dappa_p + h_p --> 23dappa_c + h_c
PLIPA1A120pp,0.0,-231.80326904954654,h2o_p + pa120_p --> 2ddecg3p_p + ddca_p
PLIPA1A140pp,0.0,-231.8032476013368,h2o_p + pa140_p --> 2tdecg3p_p + ttdca_p
PLIPA1A141pp,0.0,-231.80253081830506,h2o_p + pa141_p --> 2tdec7eg3p_p + ttdcea_p
PLIPA1A160pp,0.0,-169.68643115347913,h2o_p + pa160_p --> 2hdecg3p_p + hdca_p
PLIPA1A161pp,0.0,677.123510004664,h2o_p + pa161_p --> 2hdec9eg3p_p + hdcea_p
PLIPA1A180pp,0.0,-176.51396968345443,h2o_p + pa180_p --> 2odecg3p_p + ocdca_p
LPLIPAL2A120,0.0,-137.0490992718478,2ddecg3p_c + h2o_c --> ddca_c + glyc3p_c + 2.0 h_c
CAt6pp,0.0,2.0,ca2_c + na1_p --> ca2_p + na1_c
5DGLCNt2rpp,0.0,2.0,5dglcn_p + h_p --> 5dglcn_c + h_c
GALCTNt2pp,0.0,-2.0,galctn__D_p + h_p --> galctn__D_c + h_c
GALCTNLtex,0.0,2.0,galctn__L_e --> galctn__L_p
EX_galctn__L_e,0.0,240.51531449379308,galctn__L_e --> 
KDUI,0.0,-135.49335449255247,dt5hsu_c --> dkdglcn_c
CA2t3pp,0.0,6.0,ca2_c + h_p --> ca2_p + h_c
NADH17pp,0.0,124.47065906792568,4.0 h_c + mqn8_c + nadh_c --> 3.0 h_p + mql8_c + nad_c
FA161ACPHi,0.0,707.851312884208,h2o_c + hdeACP_c --> ACP_c + h_c + hdcea_c
FA141ACPHi,0.0,201.56976935181945,h2o_c + tdeACP_c --> ACP_c + h_c + ttdcea_c
ARGt3pp,0.0,97.84296103919405,arg__L_c + h_p --> arg__L_p + h_c
FA160ACPHi,0.0,704.7115918804059,h2o_c + palmACP_c --> ACP_c + h_c + hdca_c
MALDtex,0.0,-2.0,mal__D_e --> mal__D_p
OROTtex,0.0,-2.0,orot_e --> orot_p
PPAt4pp,0.0,-2.0,na1_p + ppa_p --> na1_c + ppa_c
OROTt2_2pp,0.0,-2.0,2.0 h_p + orot_p --> 2.0 h_c + orot_c
MALDt2_2pp,0.0,-2.0,2.0 h_p + mal__D_p --> 2.0 h_c + mal__D_c
5DGLCNtex,0.0,2.0,5dglcn_e --> 5dglcn_p
EX_5dglcn_e,0.0,26.88446007130142,5dglcn_e --> 
DTARTD,0.0,-87.24046090645085,tartr__D_c --> h2o_c + oaa_c
PLIPA2E161pp,0.0,-231.03883276042143,h2o_p + pe161_p --> 1agpe161_p + h_p + hdcea_p
PLIPA2E180pp,0.0,-231.80312484253545,h2o_p + pe180_p --> 1agpe180_p + h_p + ocdca_p
PLIPA2G120pp,0.0,-231.0384348491384,h2o_p + pg120_p --> 1agpg120_p + ddca_p + h_p
PLIPA2G180pp,0.0,-185.12297430175022,h2o_p + pg180_p --> 1agpg180_p + h_p + ocdca_p
LPLIPAL1A161pp,0.0,-213.4620104825217,1hdec9eg3p_p + h2o_p --> glyc3p_p + h_p + hdcea_p
LPLIPAL1A160pp,0.0,-11.711766544251986,1hdecg3p_p + h2o_p --> glyc3p_p + h_p + hdca_p
PSCLYSt2pp,0.0,-2.0,h_p + psclys_p --> h_c + psclys_c
LYSt2pp,0.0,93.84296103919314,h_p + lys__L_p --> h_c + lys__L_c
GLYt2pp,0.0,43.92148051959657,gly_p + h_p --> gly_c + h_c
ALAt2pp,0.0,2.0,ala__L_p + h_p --> ala__L_c + h_c
BALAt2pp,0.0,-2.0,ala_B_p + h_p --> ala_B_c + h_c
DALAt2pp,0.005823571916853525,-2.0,ala__D_p + h_p --> ala__D_c + h_c
FE2tpp,0.006731854653561571,-2.0,fe2_p --> fe2_c
MN2tpp,0.00028962776698904463,-2.0,mn2_p --> mn2_c
MG2tpp,0.0,89.84296103919314,mg2_p --> mg2_c
NI2t3pp,0.0,47.92148051959657,h_p + ni2_c --> h_c + ni2_p
PPAtex,0.0,-2.0,ppa_e --> ppa_p
GALCTNLt2pp,0.0,-2.0,galctn__L_p + h_p --> galctn__L_c + h_c
GALCTLO,0.0,-55.76156097796411,galctn__L_c + nad_c --> h_c + nadh_c + tagur_c
THYMt3pp,0.0,-2.0,h_p + thym_c --> h_c + thym_p
PSCLYStex,0.0,2.0,psclys_e --> psclys_p
THYMtex,0.0,-2.0,thym_e --> thym_p
CU2tpp,0.0002971723397904958,-2.0,cu2_p --> cu2_c
FE2t3pp,0.0,47.92148051959657,fe2_c + h_p --> fe2_p + h_c
MN2t3pp,0.0,47.92148051959657,h_p + mn2_c --> h_c + mn2_p
MG2t3_2pp,0.0036360649473660815,-2.0,2.0 h_c + mg2_p --> 2.0 h_p + mg2_c
CD2tpp,0.0,-2.0,cd2_p --> cd2_c
ETHAt2pp,0.0,-2.0,etha_p + h_p --> etha_c + h_c
FE3abcpp,0.0,157.64700356075014,atp_c + fe3_p + h2o_c --> adp_c + fe3_c + h_c + pi_c
THRA,0.0,531.353930204391,thr__L_c --> acald_c + gly_c
XYLK2,0.0,-46.104235357782414,atp_c + xylu__L_c --> adp_c + h_c + xu5p__L_c
GLDBRAN2,0.0,101.36208548491177,bglycogen_c --> glycogen_c
CLt3_2pp,0.0010908194842098244,-2.0,2.0 cl_p + h_c --> 2.0 cl_c + h_p
EX_ppal_e,-0.0,-2.0,ppal_e --> 
POR5,0.0,1.1892714799876103,coa_c + 2.0 flxso_c + pyr_c --> accoa_c + co2_c + 2.0 flxr_c + h_c
HACD8,0.0,292.92659878527104,3ohodcoa_c + h_c + nadh_c --> 3hodcoa_c + nad_c
CTECOAI8,0.0,-173.7683712329017,odecoa_c --> od2coa_c
CTECOAI6,0.0,-211.82065594336018,tdecoa_c --> td2coa_c
MTHTHFSs,0.00018777603416943148,-2.0,h2o_c + mdhdhf_c --> mththf_c
SELGTHR,0.0,-2.0,4.0 gthrd_c + 2.0 h_c + slnt_c --> dgslnt_c + gthox_c + 3.0 h2o_c
SELGTHR3,0.0,-2.0000000000009095,gslnt_c + nadph_c --> gthrd_c + nadp_c + seln_c
EX_slnt_e,-0.0,-2.0,slnt_e --> 
